dep;jour;P;cl_age90;pop
28;2021-01-31;2;19;54349
28;2021-01-31;1;29;39348
28;2021-01-31;1;39;51269
28;2021-01-31;3;49;55770
28;2021-01-31;1;59;57755
28;2021-01-31;5;69;53420
28;2021-01-31;1;79;36880
28;2021-01-31;3;89;21607
28;2021-01-31;1;90;7110
28;2021-01-31;18;0;429425
28;2021-02-01;10;09;51917
28;2021-02-01;25;19;54349
28;2021-02-01;22;29;39348
28;2021-02-01;31;39;51269
28;2021-02-01;26;49;55770
28;2021-02-01;42;59;57755
28;2021-02-01;23;69;53420
28;2021-02-01;15;79;36880
28;2021-02-01;5;89;21607
28;2021-02-01;10;90;7110
28;2021-02-01;209;0;429425
28;2021-02-02;6;09;51917
28;2021-02-02;25;19;54349
28;2021-02-02;12;29;39348
28;2021-02-02;19;39;51269
28;2021-02-02;25;49;55770
28;2021-02-02;30;59;57755
28;2021-02-02;7;69;53420
28;2021-02-02;15;79;36880
28;2021-02-02;12;89;21607
28;2021-02-02;7;90;7110
28;2021-02-02;158;0;429425
28;2021-02-03;6;09;51917
28;2021-02-03;27;19;54349
28;2021-02-03;21;29;39348
28;2021-02-03;15;39;51269
28;2021-02-03;28;49;55770
28;2021-02-03;28;59;57755
28;2021-02-03;9;69;53420
28;2021-02-03;8;79;36880
28;2021-02-03;6;89;21607
28;2021-02-03;3;90;7110
28;2021-02-03;151;0;429425
28;2021-02-04;4;09;51917
28;2021-02-04;15;19;54349
28;2021-02-04;15;29;39348
28;2021-02-04;9;39;51269
28;2021-02-04;18;49;55770
28;2021-02-04;19;59;57755
28;2021-02-04;6;69;53420
28;2021-02-04;8;79;36880
28;2021-02-04;9;89;21607
28;2021-02-04;5;90;7110
28;2021-02-04;109;0;429425
28;2021-02-05;8;09;51917
28;2021-02-05;17;19;54349
28;2021-02-05;16;29;39348
28;2021-02-05;14;39;51269
28;2021-02-05;29;49;55770
28;2021-02-05;15;59;57755
28;2021-02-05;13;69;53420
28;2021-02-05;8;79;36880
28;2021-02-05;2;89;21607
28;2021-02-05;0;90;7110
28;2021-02-05;122;0;429425
28;2021-02-06;8;09;51917
28;2021-02-06;7;19;54349
28;2021-02-06;8;29;39348
28;2021-02-06;11;39;51269
28;2021-02-06;19;49;55770
28;2021-02-06;8;59;57755
28;2021-02-06;8;69;53420
28;2021-02-06;2;79;36880
28;2021-02-06;2;89;21607
28;2021-02-06;0;90;7110
28;2021-02-06;73;0;429425
28;2021-02-07;0;09;51917
28;2021-02-07;2;19;54349
28;2021-02-07;2;29;39348
28;2021-02-07;1;39;51269
28;2021-02-07;3;49;55770
28;2021-02-07;2;59;57755
28;2021-02-07;0;69;53420
28;2021-02-07;1;79;36880
28;2021-02-07;3;89;21607
28;2021-02-07;1;90;7110
28;2021-02-07;15;0;429425
28;2021-02-08;5;09;51917
28;2021-02-08;23;19;54349
28;2021-02-08;12;29;39348
28;2021-02-08;16;39;51269
28;2021-02-08;23;49;55770
28;2021-02-08;16;59;57755
28;2021-02-08;9;69;53420
28;2021-02-08;8;79;36880
28;2021-02-08;9;89;21607
28;2021-02-08;5;90;7110
28;2021-02-08;127;0;429425
28;2021-02-09;10;09;51917
28;2021-02-09;14;19;54349
28;2021-02-09;18;29;39348
28;2021-02-09;19;39;51269
28;2021-02-09;23;49;55770
28;2021-02-09;18;59;57755
28;2021-02-09;10;69;53420
28;2021-02-09;9;79;36880
28;2021-02-09;4;89;21607
28;2021-02-09;6;90;7110
28;2021-02-09;131;0;429425
28;2021-02-10;10;09;51917
28;2021-02-10;7;19;54349
28;2021-02-10;11;29;39348
28;2021-02-10;19;39;51269
28;2021-02-10;11;49;55770
28;2021-02-10;4;59;57755
28;2021-02-10;6;69;53420
28;2021-02-10;2;79;36880
28;2021-02-10;7;89;21607
28;2021-02-10;4;90;7110
28;2021-02-10;81;0;429425
28;2021-02-11;7;09;51917
28;2021-02-11;17;19;54349
28;2021-02-11;11;29;39348
28;2021-02-11;23;39;51269
28;2021-02-11;27;49;55770
28;2021-02-11;14;59;57755
28;2021-02-11;16;69;53420
28;2021-02-11;9;79;36880
28;2021-02-11;4;89;21607
28;2021-02-11;1;90;7110
28;2021-02-11;129;0;429425
28;2021-02-12;4;09;51917
28;2021-02-12;25;19;54349
28;2021-02-12;22;29;39348
28;2021-02-12;27;39;51269
28;2021-02-12;26;49;55770
28;2021-02-12;23;59;57755
28;2021-02-12;5;69;53420
28;2021-02-12;4;79;36880
28;2021-02-12;2;89;21607
28;2021-02-12;1;90;7110
28;2021-02-12;139;0;429425
28;2021-02-13;5;09;51917
28;2021-02-13;8;19;54349
28;2021-02-13;10;29;39348
28;2021-02-13;9;39;51269
28;2021-02-13;10;49;55770
28;2021-02-13;10;59;57755
28;2021-02-13;6;69;53420
28;2021-02-13;3;79;36880
28;2021-02-13;1;89;21607
28;2021-02-13;2;90;7110
28;2021-02-13;64;0;429425
28;2021-02-14;0;09;51917
28;2021-02-14;0;19;54349
28;2021-02-14;0;29;39348
28;2021-02-14;1;39;51269
28;2021-02-14;1;49;55770
28;2021-02-14;1;59;57755
28;2021-02-14;3;69;53420
28;2021-02-14;0;79;36880
28;2021-02-14;0;89;21607
28;2021-02-14;0;90;7110
28;2021-02-14;6;0;429425
28;2021-02-15;2;09;51917
28;2021-02-15;12;19;54349
28;2021-02-15;21;29;39348
28;2021-02-15;22;39;51269
28;2021-02-15;29;49;55770
28;2021-02-15;15;59;57755
28;2021-02-15;19;69;53420
28;2021-02-15;11;79;36880
28;2021-02-15;6;89;21607
28;2021-02-15;11;90;7110
28;2021-02-15;149;0;429425
28;2021-02-16;8;09;51917
28;2021-02-16;18;19;54349
28;2021-02-16;33;29;39348
28;2021-02-16;29;39;51269
28;2021-02-16;30;49;55770
28;2021-02-16;22;59;57755
28;2021-02-16;14;69;53420
28;2021-02-16;13;79;36880
28;2021-02-16;6;89;21607
28;2021-02-16;4;90;7110
28;2021-02-16;177;0;429425
28;2021-02-17;4;09;51917
28;2021-02-17;15;19;54349
28;2021-02-17;29;29;39348
28;2021-02-17;22;39;51269
28;2021-02-17;23;49;55770
28;2021-02-17;17;59;57755
28;2021-02-17;9;69;53420
28;2021-02-17;7;79;36880
28;2021-02-17;11;89;21607
28;2021-02-17;1;90;7110
28;2021-02-17;138;0;429425
28;2021-02-18;10;09;51917
28;2021-02-18;21;19;54349
28;2021-02-18;19;29;39348
28;2021-02-18;19;39;51269
28;2021-02-18;25;49;55770
28;2021-02-18;31;59;57755
28;2021-02-18;14;69;53420
28;2021-02-18;5;79;36880
28;2021-02-18;5;89;21607
28;2021-02-18;2;90;7110
28;2021-02-18;151;0;429425
28;2021-02-19;10;09;51917
28;2021-02-19;30;19;54349
28;2021-02-19;21;29;39348
28;2021-02-19;27;39;51269
28;2021-02-19;32;49;55770
28;2021-02-19;38;59;57755
28;2021-02-19;12;69;53420
28;2021-02-19;6;79;36880
28;2021-02-19;6;89;21607
28;2021-02-19;1;90;7110
28;2021-02-19;183;0;429425
28;2021-02-20;0;09;51917
28;2021-02-20;23;19;54349
28;2021-02-20;14;29;39348
28;2021-02-20;11;39;51269
28;2021-02-20;23;49;55770
28;2021-02-20;13;59;57755
28;2021-02-20;20;69;53420
28;2021-02-20;4;79;36880
28;2021-02-20;3;89;21607
28;2021-02-20;2;90;7110
28;2021-02-20;113;0;429425
28;2021-02-21;0;09;51917
28;2021-02-21;0;19;54349
28;2021-02-21;1;29;39348
28;2021-02-21;4;39;51269
28;2021-02-21;2;49;55770
28;2021-02-21;1;59;57755
28;2021-02-21;1;69;53420
28;2021-02-21;2;79;36880
28;2021-02-21;0;89;21607
28;2021-02-21;1;90;7110
28;2021-02-21;12;0;429425
28;2021-02-22;6;09;51917
28;2021-02-22;28;19;54349
28;2021-02-22;24;29;39348
28;2021-02-22;27;39;51269
28;2021-02-22;35;49;55770
28;2021-02-22;40;59;57755
28;2021-02-22;17;69;53420
28;2021-02-22;15;79;36880
28;2021-02-22;15;89;21607
28;2021-02-22;16;90;7110
28;2021-02-22;223;0;429425
28;2021-02-23;5;09;51917
28;2021-02-23;27;19;54349
28;2021-02-23;24;29;39348
28;2021-02-23;35;39;51269
28;2021-02-23;31;49;55770
28;2021-02-23;32;59;57755
28;2021-02-23;16;69;53420
28;2021-02-23;13;79;36880
28;2021-02-23;3;89;21607
28;2021-02-23;2;90;7110
28;2021-02-23;188;0;429425
28;2021-02-24;9;09;51917
28;2021-02-24;31;19;54349
28;2021-02-24;60;29;39348
28;2021-02-24;30;39;51269
28;2021-02-24;26;49;55770
28;2021-02-24;28;59;57755
28;2021-02-24;10;69;53420
28;2021-02-24;11;79;36880
28;2021-02-24;10;89;21607
28;2021-02-24;2;90;7110
28;2021-02-24;217;0;429425
28;2021-02-25;8;09;51917
28;2021-02-25;27;19;54349
28;2021-02-25;37;29;39348
28;2021-02-25;18;39;51269
28;2021-02-25;27;49;55770
28;2021-02-25;19;59;57755
28;2021-02-25;23;69;53420
28;2021-02-25;8;79;36880
28;2021-02-25;2;89;21607
28;2021-02-25;2;90;7110
28;2021-02-25;171;0;429425
28;2021-02-26;8;09;51917
28;2021-02-26;23;19;54349
28;2021-02-26;24;29;39348
28;2021-02-26;30;39;51269
28;2021-02-26;30;49;55770
28;2021-02-26;30;59;57755
28;2021-02-26;13;69;53420
28;2021-02-26;7;79;36880
28;2021-02-26;4;89;21607
28;2021-02-26;1;90;7110
28;2021-02-26;170;0;429425
28;2021-02-27;2;09;51917
28;2021-02-27;11;19;54349
28;2021-02-27;10;29;39348
28;2021-02-27;10;39;51269
28;2021-02-27;22;49;55770
28;2021-02-27;6;59;57755
28;2021-02-27;10;69;53420
28;2021-02-27;7;79;36880
28;2021-02-27;1;89;21607
28;2021-02-27;4;90;7110
28;2021-02-27;83;0;429425
28;2021-02-28;1;09;51917
28;2021-02-28;0;19;54349
28;2021-02-28;6;29;39348
28;2021-02-28;0;39;51269
28;2021-02-28;3;49;55770
28;2021-02-28;0;59;57755
28;2021-02-28;1;69;53420
28;2021-02-28;1;79;36880
28;2021-02-28;1;89;21607
28;2021-02-28;0;90;7110
28;2021-02-28;13;0;429425
28;2021-03-01;4;09;51917
28;2021-03-01;25;19;54349
28;2021-03-01;23;29;39348
28;2021-03-01;24;39;51269
28;2021-03-01;34;49;55770
28;2021-03-01;27;59;57755
28;2021-03-01;13;69;53420
28;2021-03-01;10;79;36880
28;2021-03-01;19;89;21607
28;2021-03-01;8;90;7110
28;2021-03-01;187;0;429425
28;2021-03-02;11;09;51917
28;2021-03-02;26;19;54349
28;2021-03-02;28;29;39348
28;2021-03-02;26;39;51269
28;2021-03-02;18;49;55770
28;2021-03-02;22;59;57755
28;2021-03-02;15;69;53420
28;2021-03-02;13;79;36880
28;2021-03-02;2;89;21607
28;2021-03-02;2;90;7110
28;2021-03-02;163;0;429425
28;2021-03-03;8;09;51917
28;2021-03-03;22;19;54349
28;2021-03-03;25;29;39348
28;2021-03-03;20;39;51269
28;2021-03-03;24;49;55770
28;2021-03-03;18;59;57755
28;2021-03-03;13;69;53420
28;2021-03-03;11;79;36880
28;2021-03-03;4;89;21607
28;2021-03-03;3;90;7110
28;2021-03-03;148;0;429425
28;2021-03-04;4;09;51917
28;2021-03-04;21;19;54349
28;2021-03-04;25;29;39348
28;2021-03-04;17;39;51269
28;2021-03-04;19;49;55770
28;2021-03-04;26;59;57755
28;2021-03-04;21;69;53420
28;2021-03-04;16;79;36880
28;2021-03-04;5;89;21607
28;2021-03-04;4;90;7110
28;2021-03-04;158;0;429425
28;2021-03-05;3;09;51917
28;2021-03-05;12;19;54349
28;2021-03-05;18;29;39348
28;2021-03-05;29;39;51269
28;2021-03-05;23;49;55770
28;2021-03-05;27;59;57755
28;2021-03-05;13;69;53420
28;2021-03-05;17;79;36880
28;2021-03-05;4;89;21607
28;2021-03-05;3;90;7110
28;2021-03-05;149;0;429425
28;2021-03-06;3;09;51917
28;2021-03-06;18;19;54349
28;2021-03-06;20;29;39348
28;2021-03-06;15;39;51269
28;2021-03-06;19;49;55770
28;2021-03-06;17;59;57755
28;2021-03-06;3;69;53420
28;2021-03-06;3;79;36880
28;2021-03-06;0;89;21607
28;2021-03-06;1;90;7110
28;2021-03-06;99;0;429425
28;2021-03-07;1;09;51917
28;2021-03-07;0;19;54349
28;2021-03-07;2;29;39348
28;2021-03-07;1;39;51269
28;2021-03-07;2;49;55770
28;2021-03-07;2;59;57755
28;2021-03-07;5;69;53420
28;2021-03-07;3;79;36880
28;2021-03-07;1;89;21607
28;2021-03-07;1;90;7110
28;2021-03-07;18;0;429425
28;2021-03-08;15;09;51917
28;2021-03-08;20;19;54349
28;2021-03-08;41;29;39348
28;2021-03-08;40;39;51269
28;2021-03-08;51;49;55770
28;2021-03-08;35;59;57755
28;2021-03-08;18;69;53420
28;2021-03-08;15;79;36880
28;2021-03-08;3;89;21607
28;2021-03-08;2;90;7110
28;2021-03-08;240;0;429425
28;2021-03-09;3;09;51917
28;2021-03-09;27;19;54349
28;2021-03-09;23;29;39348
28;2021-03-09;24;39;51269
28;2021-03-09;42;49;55770
28;2021-03-09;35;59;57755
28;2021-03-09;22;69;53420
28;2021-03-09;8;79;36880
28;2021-03-09;4;89;21607
28;2021-03-09;0;90;7110
28;2021-03-09;188;0;429425
28;2021-03-10;5;09;51917
28;2021-03-10;18;19;54349
28;2021-03-10;27;29;39348
28;2021-03-10;22;39;51269
28;2021-03-10;37;49;55770
28;2021-03-10;28;59;57755
28;2021-03-10;23;69;53420
28;2021-03-10;6;79;36880
28;2021-03-10;7;89;21607
28;2021-03-10;3;90;7110
28;2021-03-10;176;0;429425
28;2021-03-11;10;09;51917
28;2021-03-11;39;19;54349
28;2021-03-11;35;29;39348
28;2021-03-11;23;39;51269
28;2021-03-11;43;49;55770
28;2021-03-11;30;59;57755
28;2021-03-11;19;69;53420
28;2021-03-11;6;79;36880
28;2021-03-11;5;89;21607
28;2021-03-11;2;90;7110
28;2021-03-11;212;0;429425
28;2021-03-12;19;09;51917
28;2021-03-12;42;19;54349
28;2021-03-12;44;29;39348
28;2021-03-12;45;39;51269
28;2021-03-12;26;49;55770
28;2021-03-12;43;59;57755
28;2021-03-12;28;69;53420
28;2021-03-12;8;79;36880
28;2021-03-12;5;89;21607
28;2021-03-12;1;90;7110
28;2021-03-12;261;0;429425
28;2021-03-13;10;09;51917
28;2021-03-13;23;19;54349
28;2021-03-13;22;29;39348
28;2021-03-13;17;39;51269
28;2021-03-13;19;49;55770
28;2021-03-13;18;59;57755
28;2021-03-13;9;69;53420
28;2021-03-13;6;79;36880
28;2021-03-13;5;89;21607
28;2021-03-13;0;90;7110
28;2021-03-13;129;0;429425
28;2021-03-14;0;09;51917
28;2021-03-14;1;19;54349
28;2021-03-14;2;29;39348
28;2021-03-14;2;39;51269
28;2021-03-14;2;49;55770
28;2021-03-14;7;59;57755
28;2021-03-14;0;69;53420
28;2021-03-14;2;79;36880
28;2021-03-14;2;89;21607
28;2021-03-14;1;90;7110
28;2021-03-14;19;0;429425
28;2021-03-15;13;09;51917
28;2021-03-15;38;19;54349
28;2021-03-15;30;29;39348
28;2021-03-15;41;39;51269
28;2021-03-15;51;49;55770
28;2021-03-15;53;59;57755
28;2021-03-15;24;69;53420
28;2021-03-15;20;79;36880
28;2021-03-15;8;89;21607
28;2021-03-15;4;90;7110
28;2021-03-15;282;0;429425
28;2021-03-16;7;09;51917
28;2021-03-16;24;19;54349
28;2021-03-16;39;29;39348
28;2021-03-16;32;39;51269
28;2021-03-16;46;49;55770
28;2021-03-16;30;59;57755
28;2021-03-16;25;69;53420
28;2021-03-16;11;79;36880
28;2021-03-16;6;89;21607
28;2021-03-16;3;90;7110
28;2021-03-16;223;0;429425
28;2021-03-17;10;09;51917
28;2021-03-17;36;19;54349
28;2021-03-17;36;29;39348
28;2021-03-17;40;39;51269
28;2021-03-17;30;49;55770
28;2021-03-17;24;59;57755
28;2021-03-17;21;69;53420
28;2021-03-17;8;79;36880
28;2021-03-17;11;89;21607
28;2021-03-17;6;90;7110
28;2021-03-17;222;0;429425
28;2021-03-18;15;09;51917
28;2021-03-18;44;19;54349
28;2021-03-18;32;29;39348
28;2021-03-18;39;39;51269
28;2021-03-18;51;49;55770
28;2021-03-18;36;59;57755
28;2021-03-18;21;69;53420
28;2021-03-18;16;79;36880
28;2021-03-18;5;89;21607
28;2021-03-18;5;90;7110
28;2021-03-18;265;0;429425
28;2021-03-19;11;09;51917
28;2021-03-19;55;19;54349
28;2021-03-19;34;29;39348
28;2021-03-19;30;39;51269
28;2021-03-19;49;49;55770
28;2021-03-19;51;59;57755
28;2021-03-19;20;69;53420
28;2021-03-19;10;79;36880
28;2021-03-19;2;89;21607
28;2021-03-19;2;90;7110
28;2021-03-19;264;0;429425
28;2021-03-20;7;09;51917
28;2021-03-20;30;19;54349
28;2021-03-20;13;29;39348
28;2021-03-20;18;39;51269
28;2021-03-20;21;49;55770
28;2021-03-20;18;59;57755
28;2021-03-20;19;69;53420
28;2021-03-20;10;79;36880
28;2021-03-20;5;89;21607
28;2021-03-20;2;90;7110
28;2021-03-20;143;0;429425
28;2021-03-21;5;09;51917
28;2021-03-21;4;19;54349
28;2021-03-21;5;29;39348
28;2021-03-21;6;39;51269
28;2021-03-21;1;49;55770
28;2021-03-21;3;59;57755
28;2021-03-21;4;69;53420
28;2021-03-21;2;79;36880
28;2021-03-21;5;89;21607
28;2021-03-21;0;90;7110
28;2021-03-21;35;0;429425
28;2021-03-22;12;09;51917
28;2021-03-22;51;19;54349
28;2021-03-22;33;29;39348
28;2021-03-22;48;39;51269
28;2021-03-22;55;49;55770
28;2021-03-22;44;59;57755
28;2021-03-22;27;69;53420
28;2021-03-22;25;79;36880
28;2021-03-22;3;89;21607
28;2021-03-22;6;90;7110
28;2021-03-22;304;0;429425
28;2021-03-23;16;09;51917
28;2021-03-23;58;19;54349
28;2021-03-23;28;29;39348
28;2021-03-23;31;39;51269
28;2021-03-23;58;49;55770
28;2021-03-23;33;59;57755
28;2021-03-23;30;69;53420
28;2021-03-23;24;79;36880
28;2021-03-23;4;89;21607
28;2021-03-23;2;90;7110
28;2021-03-23;284;0;429425
28;2021-03-24;13;09;51917
28;2021-03-24;48;19;54349
28;2021-03-24;29;29;39348
28;2021-03-24;38;39;51269
28;2021-03-24;41;49;55770
28;2021-03-24;34;59;57755
28;2021-03-24;24;69;53420
28;2021-03-24;15;79;36880
28;2021-03-24;5;89;21607
28;2021-03-24;5;90;7110
28;2021-03-24;252;0;429425
28;2021-03-25;25;09;51917
28;2021-03-25;44;19;54349
28;2021-03-25;34;29;39348
28;2021-03-25;37;39;51269
28;2021-03-25;50;49;55770
28;2021-03-25;30;59;57755
28;2021-03-25;23;69;53420
28;2021-03-25;14;79;36880
28;2021-03-25;11;89;21607
28;2021-03-25;0;90;7110
28;2021-03-25;268;0;429425
28;2021-03-26;19;09;51917
28;2021-03-26;78;19;54349
28;2021-03-26;39;29;39348
28;2021-03-26;39;39;51269
28;2021-03-26;56;49;55770
28;2021-03-26;33;59;57755
28;2021-03-26;19;69;53420
28;2021-03-26;19;79;36880
28;2021-03-26;8;89;21607
28;2021-03-26;3;90;7110
28;2021-03-26;313;0;429425
28;2021-03-27;8;09;51917
28;2021-03-27;28;19;54349
28;2021-03-27;19;29;39348
28;2021-03-27;20;39;51269
28;2021-03-27;32;49;55770
28;2021-03-27;24;59;57755
28;2021-03-27;7;69;53420
28;2021-03-27;6;79;36880
28;2021-03-27;4;89;21607
28;2021-03-27;1;90;7110
28;2021-03-27;149;0;429425
28;2021-03-28;0;09;51917
28;2021-03-28;4;19;54349
28;2021-03-28;2;29;39348
28;2021-03-28;5;39;51269
28;2021-03-28;8;49;55770
28;2021-03-28;4;59;57755
28;2021-03-28;2;69;53420
28;2021-03-28;6;79;36880
28;2021-03-28;1;89;21607
28;2021-03-28;0;90;7110
28;2021-03-28;32;0;429425
28;2021-03-29;13;09;51917
28;2021-03-29;56;19;54349
28;2021-03-29;40;29;39348
28;2021-03-29;65;39;51269
28;2021-03-29;64;49;55770
28;2021-03-29;56;59;57755
28;2021-03-29;24;69;53420
28;2021-03-29;21;79;36880
28;2021-03-29;4;89;21607
28;2021-03-29;1;90;7110
28;2021-03-29;345;0;429425
28;2021-03-30;15;09;51917
28;2021-03-30;47;19;54349
28;2021-03-30;41;29;39348
28;2021-03-30;48;39;51269
28;2021-03-30;35;49;55770
28;2021-03-30;54;59;57755
28;2021-03-30;33;69;53420
28;2021-03-30;16;79;36880
28;2021-03-30;12;89;21607
28;2021-03-30;1;90;7110
28;2021-03-30;302;0;429425
28;2021-03-31;19;09;51917
28;2021-03-31;40;19;54349
28;2021-03-31;28;29;39348
28;2021-03-31;43;39;51269
28;2021-03-31;47;49;55770
28;2021-03-31;36;59;57755
28;2021-03-31;26;69;53420
28;2021-03-31;11;79;36880
28;2021-03-31;6;89;21607
28;2021-03-31;6;90;7110
28;2021-03-31;262;0;429425
28;2021-04-01;14;09;51917
28;2021-04-01;32;19;54349
28;2021-04-01;45;29;39348
28;2021-04-01;33;39;51269
28;2021-04-01;49;49;55770
28;2021-04-01;36;59;57755
28;2021-04-01;23;69;53420
28;2021-04-01;22;79;36880
28;2021-04-01;7;89;21607
28;2021-04-01;5;90;7110
28;2021-04-01;266;0;429425
28;2021-04-02;13;09;51917
28;2021-04-02;40;19;54349
28;2021-04-02;33;29;39348
28;2021-04-02;41;39;51269
28;2021-04-02;58;49;55770
28;2021-04-02;39;59;57755
28;2021-04-02;29;69;53420
28;2021-04-02;12;79;36880
28;2021-04-02;12;89;21607
28;2021-04-02;4;90;7110
28;2021-04-02;281;0;429425
28;2021-04-03;8;09;51917
28;2021-04-03;21;19;54349
28;2021-04-03;17;29;39348
28;2021-04-03;20;39;51269
28;2021-04-03;29;49;55770
28;2021-04-03;24;59;57755
28;2021-04-03;12;69;53420
28;2021-04-03;4;79;36880
28;2021-04-03;2;89;21607
28;2021-04-03;1;90;7110
28;2021-04-03;138;0;429425
28;2021-04-04;0;09;51917
28;2021-04-04;3;19;54349
28;2021-04-04;1;29;39348
28;2021-04-04;2;39;51269
28;2021-04-04;5;49;55770
28;2021-04-04;3;59;57755
28;2021-04-04;4;69;53420
28;2021-04-04;2;79;36880
28;2021-04-04;0;89;21607
28;2021-04-04;0;90;7110
28;2021-04-04;20;0;429425
28;2021-04-05;1;09;51917
28;2021-04-05;5;19;54349
28;2021-04-05;11;29;39348
28;2021-04-05;3;39;51269
28;2021-04-05;3;49;55770
28;2021-04-05;6;59;57755
28;2021-04-05;2;69;53420
28;2021-04-05;5;79;36880
28;2021-04-05;0;89;21607
28;2021-04-05;0;90;7110
28;2021-04-05;36;0;429425
28;2021-04-06;18;09;51917
28;2021-04-06;46;19;54349
28;2021-04-06;44;29;39348
28;2021-04-06;56;39;51269
28;2021-04-06;67;49;55770
28;2021-04-06;50;59;57755
28;2021-04-06;29;69;53420
28;2021-04-06;16;79;36880
28;2021-04-06;6;89;21607
28;2021-04-06;4;90;7110
28;2021-04-06;336;0;429425
28;2021-04-07;12;09;51917
28;2021-04-07;33;19;54349
28;2021-04-07;49;29;39348
28;2021-04-07;43;39;51269
28;2021-04-07;55;49;55770
28;2021-04-07;54;59;57755
28;2021-04-07;25;69;53420
28;2021-04-07;10;79;36880
28;2021-04-07;5;89;21607
28;2021-04-07;1;90;7110
28;2021-04-07;287;0;429425
28;2021-04-08;8;09;51917
28;2021-04-08;39;19;54349
28;2021-04-08;41;29;39348
28;2021-04-08;58;39;51269
28;2021-04-08;52;49;55770
28;2021-04-08;63;59;57755
28;2021-04-08;31;69;53420
28;2021-04-08;11;79;36880
28;2021-04-08;7;89;21607
28;2021-04-08;2;90;7110
28;2021-04-08;312;0;429425
28;2021-04-09;28;09;51917
28;2021-04-09;61;19;54349
28;2021-04-09;27;29;39348
28;2021-04-09;50;39;51269
28;2021-04-09;54;49;55770
28;2021-04-09;37;59;57755
28;2021-04-09;21;69;53420
28;2021-04-09;15;79;36880
28;2021-04-09;4;89;21607
28;2021-04-09;3;90;7110
28;2021-04-09;300;0;429425
28;2021-04-10;5;09;51917
28;2021-04-10;22;19;54349
28;2021-04-10;15;29;39348
28;2021-04-10;31;39;51269
28;2021-04-10;28;49;55770
28;2021-04-10;19;59;57755
28;2021-04-10;6;69;53420
28;2021-04-10;10;79;36880
28;2021-04-10;1;89;21607
28;2021-04-10;0;90;7110
28;2021-04-10;137;0;429425
28;2021-04-11;3;09;51917
28;2021-04-11;4;19;54349
28;2021-04-11;0;29;39348
28;2021-04-11;2;39;51269
28;2021-04-11;1;49;55770
28;2021-04-11;1;59;57755
28;2021-04-11;4;69;53420
28;2021-04-11;5;79;36880
28;2021-04-11;1;89;21607
28;2021-04-11;0;90;7110
28;2021-04-11;21;0;429425
29;2020-05-13;0;09;91260
29;2020-05-13;1;19;110072
29;2020-05-13;0;29;90029
29;2020-05-13;0;39;99828
29;2020-05-13;0;49;113799
29;2020-05-13;0;59;123509
29;2020-05-13;1;69;124507
29;2020-05-13;0;79;86506
29;2020-05-13;0;89;53501
29;2020-05-13;0;90;13543
29;2020-05-13;2;0;906554
29;2020-05-14;0;09;91260
29;2020-05-14;0;19;110072
29;2020-05-14;0;29;90029
29;2020-05-14;0;39;99828
29;2020-05-14;1;49;113799
29;2020-05-14;0;59;123509
29;2020-05-14;0;69;124507
29;2020-05-14;0;79;86506
29;2020-05-14;0;89;53501
29;2020-05-14;0;90;13543
29;2020-05-14;1;0;906554
29;2020-05-15;0;09;91260
29;2020-05-15;0;19;110072
29;2020-05-15;0;29;90029
29;2020-05-15;0;39;99828
29;2020-05-15;0;49;113799
29;2020-05-15;2;59;123509
29;2020-05-15;0;69;124507
29;2020-05-15;0;79;86506
29;2020-05-15;0;89;53501
29;2020-05-15;0;90;13543
29;2020-05-15;2;0;906554
29;2020-05-16;0;09;91260
29;2020-05-16;0;19;110072
29;2020-05-16;0;29;90029
29;2020-05-16;1;39;99828
29;2020-05-16;1;49;113799
29;2020-05-16;0;59;123509
29;2020-05-16;0;69;124507
29;2020-05-16;0;79;86506
29;2020-05-16;0;89;53501
29;2020-05-16;0;90;13543
29;2020-05-16;2;0;906554
29;2020-05-17;0;09;91260
29;2020-05-17;0;19;110072
29;2020-05-17;0;29;90029
29;2020-05-17;0;39;99828
29;2020-05-17;0;49;113799
29;2020-05-17;0;59;123509
29;2020-05-17;0;69;124507
29;2020-05-17;0;79;86506
29;2020-05-17;0;89;53501
29;2020-05-17;0;90;13543
29;2020-05-17;0;0;906554
29;2020-05-18;0;09;91260
29;2020-05-18;0;19;110072
29;2020-05-18;0;29;90029
29;2020-05-18;0;39;99828
29;2020-05-18;0;49;113799
29;2020-05-18;0;59;123509
29;2020-05-18;0;69;124507
29;2020-05-18;0;79;86506
29;2020-05-18;0;89;53501
29;2020-05-18;0;90;13543
29;2020-05-18;0;0;906554
29;2020-05-19;0;09;91260
29;2020-05-19;0;19;110072
29;2020-05-19;1;29;90029
29;2020-05-19;0;39;99828
29;2020-05-19;0;49;113799
29;2020-05-19;0;59;123509
29;2020-05-19;0;69;124507
29;2020-05-19;0;79;86506
29;2020-05-19;0;89;53501
29;2020-05-19;0;90;13543
29;2020-05-19;1;0;906554
29;2020-05-20;0;09;91260
29;2020-05-20;0;19;110072
29;2020-05-20;0;29;90029
29;2020-05-20;1;39;99828
29;2020-05-20;1;49;113799
29;2020-05-20;0;59;123509
29;2020-05-20;0;69;124507
29;2020-05-20;0;79;86506
29;2020-05-20;0;89;53501
29;2020-05-20;0;90;13543
29;2020-05-20;2;0;906554
29;2020-05-21;0;09;91260
29;2020-05-21;0;19;110072
29;2020-05-21;0;29;90029
29;2020-05-21;0;39;99828
29;2020-05-21;1;49;113799
